"UnitID"	"Experiment ID"	"Bucket ID"	"Experiment State"	"Download Date"	"Experiment Start Time"	"Experiment End Time"	"Image"	"Title"	"Description"	"CTR"	"Clicks"	"Impressions"	"MAB Link"	"Winning Variant"
"78e6ddbf-28ca-44e1-8f82-647a52173d4e"	"1671835"	"6010099"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:53:29 PM EDT"	"7/5/2025, 8:53:27 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-06/49d3df70-55e1-11f0-8be7-a96fbb1e10c4"	"4th of July travel forecast: Where storms, traffic and crowdsare expected to hit hardest"	""	""	""	"260"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/78e6ddbf-28ca-44e1-8f82-647a52173d4e"	"false"
"78e6ddbf-28ca-44e1-8f82-647a52173d4e"	"1671835"	"6010100"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:53:29 PM EDT"	"7/5/2025, 8:53:27 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-06/49d3df70-55e1-11f0-8be7-a96fbb1e10c4"	"Planning a getaway this 4th of July? Here’s what travelers should expect."	""	"0.0021645021645021645"	"1"	"462"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/78e6ddbf-28ca-44e1-8f82-647a52173d4e"	"true"
"29e66ef8-e793-37f4-a553-3ff5c00bca35"	"1671825"	"6010072"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:45:33 PM EDT"	"7/5/2025, 8:45:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/31462cd0-583c-11f0-bf7e-0e89db5236cc"	"Charlize Theron says 'scumbag' director made at pass at her then 'panicked'"	""	""	""	"2"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/29e66ef8-e793-37f4-a553-3ff5c00bca35"	"true"
"29e66ef8-e793-37f4-a553-3ff5c00bca35"	"1671825"	"6010073"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:45:33 PM EDT"	"7/5/2025, 8:45:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/31462cd0-583c-11f0-bf7e-0e89db5236cc"	"Charlize Theron explains why she won't name 'scumbag' director who made a pass at her"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/29e66ef8-e793-37f4-a553-3ff5c00bca35"	"false"
"29e66ef8-e793-37f4-a553-3ff5c00bca35"	"1671825"	"6010074"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:45:33 PM EDT"	"7/5/2025, 8:45:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/31462cd0-583c-11f0-bf7e-0e89db5236cc"	"Charlize Theron says director who groped her tried to gaslight with "pretend letter'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/29e66ef8-e793-37f4-a553-3ff5c00bca35"	"false"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010036"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/d189cd00-5837-11f0-bebf-c858f6ab1f38"	"Elephant parenting is rising: What it gets right and when it can become a problem"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"true"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010037"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/9db249a0-583a-11f0-8bff-080146f73f5f"	"7 signs you might be an elephant parent"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"false"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010034"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/d189cd00-5837-11f0-bebf-c858f6ab1f38"	"7 signs you might be an elephant parent"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"false"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010035"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/d189cd00-5837-11f0-bebf-c858f6ab1f38"	"Are you an elephant parent? 7 signs to look for."	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"false"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010038"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/9db249a0-583a-11f0-8bff-080146f73f5f"	"Are you an elephant parent? 7 signs to look for."	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"false"
"1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"1671815"	"6010039"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:36:56 PM EDT"	"7/5/2025, 8:36:54 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/9db249a0-583a-11f0-8bff-080146f73f5f"	"Elephant parenting is rising: What it gets right and when it can become a problem"	""	""	""	"4"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/1626e74c-537b-3c76-b0ca-df17ea2f48a0"	"true"
"4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"1671808"	"6010010"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:30:10 PM EDT"	"7/5/2025, 8:30:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/71156e30-583b-11f0-adff-52c86491b139"	"U.S. labor market surprises with 147,000 new jobs last month: Top takeaways"	""	"0.013230429988974642"	"12"	"907"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"false"
"4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"1671808"	"6010011"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:30:10 PM EDT"	"7/5/2025, 8:30:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/71156e30-583b-11f0-adff-52c86491b139"	"U.S. labor market surprises with 147K new jobs last month. Unemployment drops too."	""	"0.022304832713754646"	"12"	"538"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"false"
"4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"1671808"	"6010012"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:30:10 PM EDT"	"7/5/2025, 8:30:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/71156e30-583b-11f0-adff-52c86491b139"	"Takeaways from surprising jobs report as U.S. churned out 147K new jobs last month"	""	"0.02542046025642524"	"2175"	"85561"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/4c4e1371-f199-3fc9-b97f-55c853ff62f5"	"true"
"b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"1671781"	"6009913"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:02:47 PM EDT"	"7/5/2025, 8:02:45 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/b0b537f0-5836-11f0-b3df-787003c847e8"	"Michael Madsen, 'Kill Bill' and 'Reservoir Dogs' actor, dies at 67"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"false"
"b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"1671781"	"6009914"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:02:47 PM EDT"	"7/5/2025, 8:02:45 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/b0b537f0-5836-11f0-b3df-787003c847e8"	"Michael Madsen, charismatic costar in Quentin Tarantino films, dies at 67"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"false"
"b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"1671781"	"6009911"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:02:47 PM EDT"	"7/5/2025, 8:02:45 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/dfdcb5e0-5835-11f0-a2ff-cb989ec45c11"	"Michael Madsen, 'Kill Bill' and "Reservoir Dogs' actor, dies at 67"	""	"0.5"	"1"	"2"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"true"
"b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"1671781"	"6009912"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 2:02:47 PM EDT"	"7/5/2025, 8:02:45 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/dfdcb5e0-5835-11f0-a2ff-cb989ec45c11"	"Michael Madsen, charismatic costar in Quentin Tarantino films, dies at 67"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/b04fc68a-ddbd-3d59-81af-4e572fc6a9ff"	"false"
"d5c518bc-786b-3e13-8ee7-36d17b33cd26"	"1671774"	"6009891"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:58:19 PM EDT"	"7/5/2025, 7:58:18 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/8b465810-5826-11f0-9e1d-a533f2e15056"	"House GOP ready to finish Trump bill after Dem's record-breaking floor speech"	""	"0.071671826625387"	"463"	"6460"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/d5c518bc-786b-3e13-8ee7-36d17b33cd26"	"true"
"d5c518bc-786b-3e13-8ee7-36d17b33cd26"	"1671774"	"6009892"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:58:19 PM EDT"	"7/5/2025, 7:58:18 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/8b465810-5826-11f0-9e1d-a533f2e15056"	"Republicans ready to finish Trump bill after Dem leader's record-breaking floor speech
"	""	"0.07159305003140046"	"3078"	"42993"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/d5c518bc-786b-3e13-8ee7-36d17b33cd26"	"false"
"01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"1671755"	"6009829"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:38:14 PM EDT"	"7/5/2025, 7:38:12 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/e44f00f0-5831-11f0-96fe-cf22ed2ee6b3"	"'The Last of Us' creator abruptly quits the show ahead of Season 3 "	""	""	""	"2"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"true"
"01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"1671755"	"6009830"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:38:14 PM EDT"	"7/5/2025, 7:38:12 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/e44f00f0-5831-11f0-96fe-cf22ed2ee6b3"	"'The Last of Us' loses another major player: its cocreator"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"false"
"01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"1671755"	"6009831"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:38:14 PM EDT"	"7/5/2025, 7:38:12 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/e44f00f0-5831-11f0-96fe-cf22ed2ee6b3"	"'The Last of Us' shocker: Cocreator bolts hit HBO's hit series ahead of Season 3"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/01dfe5cd-df3a-34a8-a86c-e553b830c3bc"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009803"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/ae5831f0-5832-11f0-97b9-1addf7bdc1da"	"GOP holdouts signal Trump may use executive power to 'make the bill better'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"true"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009804"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/faa546b0-5832-11f0-bdd8-0a3b3d979dbe"	"GOP holdouts say Trump promised he'd 'make the bill better' in the future"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009805"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/faa546b0-5832-11f0-bdd8-0a3b3d979dbe"	"GOP holdouts say Trump gave assurances and signal possible use of executive power"	""	""	""	"1"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009806"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/faa546b0-5832-11f0-bdd8-0a3b3d979dbe"	"GOP holdouts suggest Trump could use executive power to 'make the bill better'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009807"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/faa546b0-5832-11f0-bdd8-0a3b3d979dbe"	"GOP holdouts signal Trump may use executive power to 'make the bill better'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"true"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009800"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/ae5831f0-5832-11f0-97b9-1addf7bdc1da"	"GOP holdouts say Trump promised he'd 'make the bill better' in the future"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009801"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/ae5831f0-5832-11f0-97b9-1addf7bdc1da"	"GOP holdouts say Trump gave assurances and signal possible use of executive power"	""	""	""	"3"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"1671746"	"6009802"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:27:46 PM EDT"	"7/5/2025, 7:27:44 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/ae5831f0-5832-11f0-97b9-1addf7bdc1da"	"GOP holdouts suggest Trump could use executive power to 'make the bill better'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/8b93eba6-ad56-3d48-82bf-e28e5ee119a7"	"false"
"77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"1671734"	"6009748"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:21:06 PM EDT"	"7/5/2025, 7:21:04 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/1f5129e0-5831-11f0-bc7f-2a263d3247ca"	"Bird lovers flock to adopt parrot who is 'rated R, parental advisory required'"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"true"
"77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"1671734"	"6009749"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:21:06 PM EDT"	"7/5/2025, 7:21:04 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/1f5129e0-5831-11f0-bc7f-2a263d3247ca"	"Adoption ad for R-rated parrot goes viral — and ends with Hendrix finding a new home"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"false"
"77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"1671734"	"6009750"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:21:06 PM EDT"	"7/5/2025, 7:21:04 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/1f5129e0-5831-11f0-bc7f-2a263d3247ca"	"'Rated R' bird who swears like Samuel L. Jackson finds his forever home"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"false"
"77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"1671734"	"6009751"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:21:06 PM EDT"	"7/5/2025, 7:21:04 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/1f5129e0-5831-11f0-bc7f-2a263d3247ca"	"Shelter's brutally honest post about foul-mouthed parrot sparks adoption frenzy"	""	""	""	"1"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"false"
"77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"1671734"	"6009752"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:21:06 PM EDT"	"7/5/2025, 7:21:04 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/1f5129e0-5831-11f0-bc7f-2a263d3247ca"	"Parrot with a foul mouth goes viral — and gets adopted within days"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/77be02ef-b48c-3440-b2e3-3f10c5ba250f"	"false"
"fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"1671724"	"6009711"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:11:28 PM EDT"	"7/5/2025, 7:11:27 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/018f3df0-582e-11f0-bffe-c55b7073a384"	"7 things you should never leave in your car during the summer"	""	""	""	"1"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"true"
"fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"1671724"	"6009712"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:11:28 PM EDT"	"7/5/2025, 7:11:27 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/018f3df0-582e-11f0-bffe-c55b7073a384"	"The surprising damage summer heat can do to items inside your car"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"false"
"fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"1671724"	"6009713"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:11:28 PM EDT"	"7/5/2025, 7:11:27 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/018f3df0-582e-11f0-bffe-c55b7073a384"	"Things you should never leave in your car during the summer, from sunscreen to snacks"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/fc63e589-7eeb-3ff4-acfa-08bd692c35e6"	"false"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009680"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/0cf2bc60-579a-11f0-b179-c13ae9842ab9"	"A chef taste-tests steaks, from dollar store to gold leaf Wagyu"	""	""	""	"3"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"true"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009681"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/7fb0f910-579a-11f0-bff7-fb667b5ac6b1"	"A chef taste-tests steaks, from dollar store to gold leaf Wagyu"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"true"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009676"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/7fb0f910-579a-11f0-bff7-fb667b5ac6b1"	"$1 vs. $10,000 steak: Which one actually tastes better? A chef puts both to the test."	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"false"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009677"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-04/bd2922c0-212d-11f0-b60f-f76b7530659a"	"$1 vs. $10,000 steak taste test: Does a higher price really mean better flavor?"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"false"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009678"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/0cf2bc60-579a-11f0-b179-c13ae9842ab9"	"$1 vs. $10,000 steak: Which one actually tastes better? A chef puts both to the test."	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"false"
"a39b01cc-0447-398c-96bb-14d5fbd7974a"	"1671714"	"6009679"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 1:03:11 PM EDT"	"7/5/2025, 7:03:09 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/0cf2bc60-579a-11f0-b179-c13ae9842ab9"	"$1 vs. $10,000 steak taste test: Does a higher price really mean better flavor?"	""	""	""	""	"https://mab-ext-aws.data.yahoo.com/mab/analytics/a39b01cc-0447-398c-96bb-14d5fbd7974a"	"false"
"bba364b6-8886-3d63-a095-dacd8fe54e13"	"1671705"	"6009643"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 12:48:34 PM EDT"	"7/5/2025, 6:48:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/c5ab6ef0-582b-11f0-baec-dfddbcd90f6a"	"Diddy's trial, from jury selection to verdict, as seen through courtroom sketches"	""	"0.024282560706401765"	"11"	"453"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/bba364b6-8886-3d63-a095-dacd8fe54e13"	"false"
"bba364b6-8886-3d63-a095-dacd8fe54e13"	"1671705"	"6009644"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 12:48:34 PM EDT"	"7/5/2025, 6:48:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/c5ab6ef0-582b-11f0-baec-dfddbcd90f6a"	"Sketches capture Diddy pumping his fists and dropping to his knees after verdict"	""	"0.041109219168085624"	"338"	"8222"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/bba364b6-8886-3d63-a095-dacd8fe54e13"	"false"
"bba364b6-8886-3d63-a095-dacd8fe54e13"	"1671705"	"6009645"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 12:48:34 PM EDT"	"7/5/2025, 6:48:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/c5ab6ef0-582b-11f0-baec-dfddbcd90f6a"	"Courtroom sketches show Diddy hugging, crying and shivering his way through his trial"	""	"0.05693335201531923"	"1219"	"21411"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/bba364b6-8886-3d63-a095-dacd8fe54e13"	"true"
"bba364b6-8886-3d63-a095-dacd8fe54e13"	"1671705"	"6009646"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 12:48:34 PM EDT"	"7/5/2025, 6:48:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/a673af10-582c-11f0-bffd-1b86012982f5"	"Diddy's trial, from jury selection to verdict, as seen through courtroom sketches"	""	"0.02044989775051125"	"10"	"489"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/bba364b6-8886-3d63-a095-dacd8fe54e13"	"false"
"bba364b6-8886-3d63-a095-dacd8fe54e13"	"1671705"	"6009647"	"COMPLETED"	"7/6/2025, 11:50:13 PM"	"7/3/2025, 12:48:34 PM EDT"	"7/5/2025, 6:48:32 PM EDT"	"https://s.yimg.com/os/creatr-uploaded-images/2025-07/a673af10-582c-11f0-bffd-1b86012982f5"	"Sketches capture Diddy pumping his fists and dropping to his knees after verdict"	""	"0.04405685807089194"	"12438"	"282317"	"https://mab-ext-aws.data.yahoo.com/mab/analytics/bba364b6-8886-3d63-a095-dacd8fe54e13"	"false"
